SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE,price_per_sq_ft
Past Sale,Multi-Family (2-4 Unit),784-786 Spruce St,San Francisco,CA,94118,1499000,,,Lone Mountain,2270,2495,1927,2,Garage,,Sold,,,,,1499000,2016-02-09,1535000,http://www.redfin.com/CA/San-Francisco/786-Spruce-St-94118/home/102821305,San Francisco Association of Realtors (SFARMLS),438885,California E Realty,N,Y,37.7805537,-122.4528202,false,676
Past Sale,Single Family Residential,61 Stanyan St,San Francisco,CA,94118,1975000,4,2,Lone Mountain,2303,2635,1937,2,Garage,,Sold,,,,,1975000,2016-04-20,2240000,http://www.redfin.com/CA/San-Francisco/61-Stanyan-St-94118/home/1992050,San Francisco Association of Realtors (SFARMLS),442904,Hill & Co.,N,Y,37.780449,-122.456421,false,973
Past Sale,Condo/Coop,67 Beaumont Ave,San Francisco,CA,94118,1395000,3,2,Lone Mountain,1533,,1969,1,,,Sold,,,,,1395000,2016-07-01,1550000,http://www.redfin.com/CA/San-Francisco/67-Beaumont-Ave-94118/home/106036636,San Francisco Association of Realtors (SFARMLS),446326,Pacific Union International Inc.,N,Y,37.7805507,-122.4553262,false,1011
Past Sale,Single Family Residential,1340 Eddy St,San Francisco,CA,94115,1200000,3,2,Western Addition,,,2007,1,Garage,,Sold,,,,,1200000,2016-04-05,1200000,http://www.redfin.com/CA/San-Francisco/1340-Eddy-St-94115/home/17306620,San Francisco Association of Realtors (SFARMLS),441916,Hill & Co.,N,Y,37.781934,-122.4295307,false,
Past Sale,Multi-Family (5+ Unit),342 8th Ave,San Francisco,CA,94118,2500000,,,Inner Richmond,4515,3000,1964,5,Garage,,Sold,,,,,2500000,2016-04-14,2485000,http://www.redfin.com/CA/San-Francisco/342-8th-Ave-94118/home/922931,San Francisco Association of Realtors (SFARMLS),442176,Colliers International,N,Y,37.782022,-122.466176,false,550
Past Sale,Single Family Residential,182 Jordan Ave,San Francisco,CA,94118,4495000,5,4.5,Jordan Park/Laurel Heights,4436,3840,1915,3,Garage,,Sold,,,,,4495000,2016-05-16,4300000,http://www.redfin.com/CA/San-Francisco/182-Jordan-Ave-94118/home/588116,San Francisco Association of Realtors (SFARMLS),442498,Sotheby's International Realty,N,Y,37.781967,-122.456327,false,969
Past Sale,Condo/Coop,3032 Clement St #401,San Francisco,CA,94121,1449000,3,2.5,Central Richmond,1702,,2016,1,,,Sold,,,,,1449000,2016-07-05,1449000,http://www.redfin.com/CA/San-Francisco/3032-Clement-St-94121/unit-401/home/107972798,San Francisco Association of Realtors (SFARMLS),447251,Vanguard Properties,N,Y,37.7819416,-122.4919599,false,851
Past Sale,Single Family Residential,246 28th Ave,San Francisco,CA,94121,2595000,4,3,Sea Cliff,2295,3000,1916,5,Garage,,Sold,,,,,2595000,2016-02-24,2600000,http://www.redfin.com/CA/San-Francisco/246-28th-Ave-94121/home/1530746,San Francisco Association of Realtors (SFARMLS),440699,Zephyr Real Estate,N,Y,37.784735,-122.487963,false,1133
Past Sale,Multi-Family (2-4 Unit),5224 California St,San Francisco,CA,94118,,,,94118,,,,,,,,,,,,,2016-03-14,1390000,http://www.redfin.com/CA/San-Francisco/5224-California-St-94118/home/26849867,,,,N,Y,37.784645,-122.473666,,
Past Sale,Condo/Coop,261 26th Ave #2,San Francisco,CA,94121,1412100,3,3,Lake,1657,,2008,1,,,Sold,,,,2016-04-27,1569000,2016-06-03,1350000,http://www.redfin.com/CA/San-Francisco/261-26th-Ave-94121/unit-2/home/17306445,San Francisco Association of Realtors (SFARMLS),443501,Sotheby's International Realty,N,Y,37.784579,-122.486468,false,815
Past Sale,Single Family Residential,209 3rd Ave,San Francisco,CA,94118,2750000,4,3.5,Inner Richmond,,2350,1900,2,Garage,,Sold,,,,,2750000,2016-04-28,2875000,http://www.redfin.com/CA/San-Francisco/209-3rd-Ave-94118/home/1515882,San Francisco Association of Realtors (SFARMLS),443741,Coldwell Banker Previews Int'l,N,Y,37.784595,-122.4616,false,
Past Sale,Multi-Family (5+ Unit),646 Ellis St,San Francisco,CA,94109,1800000,,,Tenderloin,7174,4726,1908,0,,,Sold,,,,,1800000,2016-05-05,1550000,http://www.redfin.com/CA/San-Francisco/646-Ellis-St-94109/home/554672,San Francisco Association of Realtors (SFARMLS),442949,"Paragon Coml. Brokerage, Inc",N,Y,37.784633,-122.416887,false,216
Past Sale,Condo/Coop,59 Iris Ave,San Francisco,CA,94118,1395000,2,2,Jordan Park/Laurel Heights,1378,,1949,2,,,Sold,,,,,1395000,2016-05-16,1528800,http://www.redfin.com/CA/San-Francisco/59-Iris-Ave-94118/home/40625965,San Francisco Association of Realtors (SFARMLS),444766,Paragon Real Estate Group,N,Y,37.7847873,-122.4521593,false,1109
Past Sale,Condo/Coop,631 Folsom St Unit 14C,San Francisco,CA,94107,1349000,2,2,Yerba Buena,1054,,2009,1,,,Sold,,,,,1349000,2016-05-27,1300000,http://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-14C/home/21966547,San Francisco Association of Realtors (SFARMLS),443228,Paragon Real Estate Group,N,Y,37.7848176,-122.3969578,false,1233
Past Sale,Condo/Coop,170 21st Ave,San Francisco,CA,94121,1299000,2,2.5,Lake,1720,,1921,1,,,Sold,,,,,1299000,2016-05-31,1300000,http://www.redfin.com/CA/San-Francisco/170-21st-Ave-94121/home/18601898,San Francisco Association of Realtors (SFARMLS),443714,Pacific Union International Inc.,N,Y,37.7846745,-122.4804663,false,756
Past Sale,Condo/Coop,4339 California St #3,San Francisco,CA,94118,1449000,4,2,Lake,1658,,2001,2,,,Sold,,,,,1449000,2016-06-30,1600000,http://www.redfin.com/CA/San-Francisco/4339-California-St-94118/unit-3/home/1625461,San Francisco Association of Realtors (SFARMLS),445927,Pacific Union International Inc.,N,Y,37.7845708,-122.4641783,false,965
Past Sale,Condo/Coop,300 3rd St #806,San Francisco,CA,94107,1349000,2,2,Yerba Buena,1472,,1990,1,,,Sold,,,,2015-10-12,1400000,2015-11-06,1360000,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-806/home/1157537,San Francisco Association of Realtors (SFARMLS),437754,MaxReal,N,Y,37.7834748,-122.3988968,false,924
Past Sale,Townhouse,1760 Ofarrell St #18,San Francisco,CA,94115,879000,2,2,Western Addition,1061,,1984,1,,,Sold,,,,,879000,2016-01-06,835000,http://www.redfin.com/CA/San-Francisco/1760-O-Farrell-St-94115/unit-18/home/1991827,San Francisco Association of Realtors (SFARMLS),439492,Paragon Real Estate Group,N,Y,37.7833905,-122.4336985,false,787
Past Sale,Multi-Family (2-4 Unit),323-325 25th Ave,San Francisco,CA,94121,1395000,,,Central Richmond,3130,2996,1923,2,Garage,,Sold,,,,,1395000,2015-11-17,1440000,http://www.redfin.com/CA/San-Francisco/323-25th-Ave-94121/home/1244947,San Francisco Association of Realtors (SFARMLS),437497,Berkshire Hathaway HomeServices California Realty,N,Y,37.783382,-122.485308,false,460
Past Sale,Condo/Coop,248 17th Ave,San Francisco,CA,94121,995000,2,1.5,Central Richmond,1455,,1922,1,,,Sold,,,,,995000,2016-02-12,1410500,http://www.redfin.com/CA/San-Francisco/248-17th-Ave-94121/home/12277130,San Francisco Association of Realtors (SFARMLS),440521,McGuire Real Estate,N,Y,37.783401,-122.476049,false,969
Past Sale,Multi-Family (2-4 Unit),1413 Broderick St,San Francisco,CA,94115,,,7,94115,8474,,1900,,,,,,,,,,2016-03-04,4000000,http://www.redfin.com/CA/San-Francisco/1413-Broderick-St-94115/home/1866323,,,,N,Y,37.7833834,-122.4415145,,472
Past Sale,Multi-Family (2-4 Unit),309 29th Ave,San Francisco,CA,94121,1798000,,,Central Richmond,3250,2375,1910,1,Garage,,Sold,,,,2015-10-08,1899000,2016-03-02,1690000,http://www.redfin.com/CA/San-Francisco/309-29th-Ave-94121/home/1427336,San Francisco Association of Realtors (SFARMLS),434817,McInerney Real Estate,N,Y,37.783467,-122.489563,false,520
Past Sale,Condo/Coop,300 3rd St #707,SAN FRANCISCO,CA,94107,978888,1,1.5,SAN FRANCISCO,946,48939,1990,1,Garage,,Sold,,,,2016-02-27,995000,2016-03-30,990000,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-707/home/720398,MLSListings Inc. (MLSLI),ML81546451,KW Silicon City,N,Y,37.7834748,-122.3988968,false,1047
Past Sale,Multi-Family (2-4 Unit),2581-2583 Post St,San Francisco,CA,94115,1279000,,,Lower Pacific Height,2860,3781,1900,0,,,Sold,,,,,1279000,2016-04-08,1650000,http://www.redfin.com/CA/San-Francisco/2581-Post-St-94115/home/1375334,San Francisco Association of Realtors (SFARMLS),443130,Zephyr Real Estate,N,Y,37.7834519,-122.44423,false,577
Past Sale,Condo/Coop,851 Van Ness Ave #30,San Francisco,CA,94109,,2,2,94109,908,,2002,,,,,,,,,,2016-05-20,916000,http://www.redfin.com/CA/San-Francisco/851-Van-Ness-Ave-94109/unit-30/home/876482,,,,N,Y,37.783536,-122.4213926,,1009
Past Sale,Condo/Coop,300 3rd St #1509,San Francisco,CA,94107,595000,0,1,Yerba Buena,581,,1990,1,,,Sold,,,,,595000,2016-06-23,615000,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-1509/home/1317408,San Francisco Association of Realtors (SFARMLS),446268,MaxReal,N,Y,37.7834748,-122.3988968,false,1059
Past Sale,Condo/Coop,2601 Post St #4,San Francisco,CA,94115,599000,1,1,Lower Pacific Height,,,,1,,,Sold,,,,,599000,2016-07-01,660000,http://www.redfin.com/CA/San-Francisco/2601-Post-St-94115/unit-4/home/105522102,San Francisco Association of Realtors (SFARMLS),445586,Hill & Co.,N,Y,37.7835252,-122.445089,false,
Past Sale,Condo/Coop,601 Van Ness Ave #944,San Francisco,CA,94102,599000,1,1,Van Ness/Civic Center,894,,1982,1,,,Sold,,,,,599000,2015-12-10,600000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-944/home/576266,San Francisco Association of Realtors (SFARMLS),439270,Coldwell Banker Res. R.E. Svc.,N,Y,37.7813853,-122.4214224,false,671
Past Sale,Condo/Coop,601 Van Ness Ave #605,San Francisco,CA,94102,895000,2,2,Van Ness/Civic Center,1072,,1982,1,,,Sold,,,,,895000,2015-12-01,825000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-605/home/1384342,San Francisco Association of Realtors (SFARMLS),437038,McGuire Real Estate,N,Y,37.7813853,-122.4214224,false,770
Past Sale,Townhouse,601 Van Ness Ave #78,San Francisco,CA,94102,769000,2,2,Van Ness/Civic Center,952,,1982,1,,,Sold,,,,,769000,2015-12-18,810000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-78/home/1974426,San Francisco Association of Realtors (SFARMLS),439106,"Alain Pinel, REALTORS®",N,Y,37.7813853,-122.4214224,false,851
Past Sale,Townhouse,601 Van Ness Ave #48,San Francisco,CA,94102,795000,2,2,Van Ness/Civic Center,1090,,1982,1,,,Sold,,,,,795000,2015-11-30,829888,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-48/home/1467354,San Francisco Association of Realtors (SFARMLS),437797,McGuire Real Estate,N,Y,37.7813853,-122.4214224,false,761
Past Sale,Condo/Coop,601 Van Ness Ave #405,San Francisco,CA,94102,879000,2,2,Van Ness/Civic Center,,,1982,1,,,Sold,,,,,879000,2015-12-04,825000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-405/home/576290,San Francisco Association of Realtors (SFARMLS),437695,Coldwell Banker Res. R.E. Svc.,N,Y,37.7813853,-122.4214224,false,
Past Sale,Condo/Coop,601 Van Ness Ave #201,San Francisco,CA,94102,549000,1,1,Van Ness/Civic Center,750,,1982,1,,,Sold,,,,,549000,2016-01-06,555000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-201/home/1419183,San Francisco Association of Realtors (SFARMLS),439716,Coldwell Banker Res. R.E. Svc.,N,Y,37.7813853,-122.4214224,false,740
Past Sale,Condo/Coop,601 Van Ness Ave #910,San Francisco,CA,94102,649000,1,1,Van Ness/Civic Center,,,1982,1,,,Sold,,,,,649000,2016-04-15,700000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-910/home/1898726,San Francisco Association of Realtors (SFARMLS),442824,Coldwell Banker Res. R.E. Svc.,N,Y,37.7813853,-122.4214224,false,
Past Sale,Condo/Coop,601 Van Ness Ave #629,San Francisco,CA,94102,599000,1,1,Van Ness/Civic Center,706,,1982,1,,,Sold,,,,,599000,2016-02-09,620000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-629/home/1331856,San Francisco Association of Realtors (SFARMLS),440324,Pacific Union International Inc.,N,Y,37.7813853,-122.4214224,false,878
Past Sale,Condo/Coop,601 Van Ness Ave #730,San Francisco,CA,94102,580000,1,1,Van Ness/Civic Center,672,,1982,0,,,Sold,,,,,580000,2016-03-29,580000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-730/home/1991874,San Francisco Association of Realtors (SFARMLS),442384,Zephyr Real Estate,N,Y,37.7813853,-122.4214224,false,863
Past Sale,Condo/Coop,601 Van Ness Ave #1029,San Francisco,CA,94102,619000,1,1,Van Ness/Civic Center,706,,1982,1,,,Sold,,,,,619000,2016-04-20,650000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-1029/home/1898732,San Francisco Association of Realtors (SFARMLS),442581,,N,Y,37.7813853,-122.4214224,false,921
Past Sale,Condo/Coop,601 Van Ness Ave #506,San Francisco,CA,94102,645000,1,1,Van Ness/Civic Center,718,,1982,1,,,Sold,,,,,645000,2016-04-15,650000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-506/home/577446,San Francisco Association of Realtors (SFARMLS),443584,Paragon Real Estate Group,N,Y,37.7813853,-122.4214224,false,905
Past Sale,Condo/Coop,601 Van Ness Ave #228,San Francisco,CA,94102,420000,0,1,Van Ness/Civic Center,,,1982,1,,,Sold,,,,,420000,2016-04-19,425000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-228/home/578108,San Francisco Association of Realtors (SFARMLS),443077,KW Peninsula Estates,N,Y,37.7813853,-122.4214224,false,
Past Sale,Condo/Coop,601 Van Ness Ave #832,San Francisco,CA,94102,590000,1,1,Van Ness/Civic Center,682,,1982,0,,,Sold,,,,,590000,2016-04-26,590000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-832/home/576201,San Francisco Association of Realtors (SFARMLS),440937,Pacific Union International Inc.,N,Y,37.7813853,-122.4214224,false,865
Past Sale,Condo/Coop,601 Van Ness Ave #803,San Francisco,CA,94102,625000,1,1,Van Ness/Civic Center,721,,1982,1,,,Sold,,,,,625000,2016-04-29,625000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-803/home/1627328,San Francisco Association of Realtors (SFARMLS),445434,Paragon Real Estate Group,N,Y,37.7813853,-122.4214224,false,867
Past Sale,Condo/Coop,601 Van Ness Ave #231,SAN FRANCISCO,CA,94102,528888,1,1,SAN FRANCISCO,558,105807,1982,1,Garage,,Sold,,,,,528888,2016-05-26,550000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-231/home/578130,MLSListings Inc. (MLSLI),ML81581355,Intero Real Estate Services,N,Y,37.7813853,-122.4214224,false,986
Past Sale,Condo/Coop,601 Van Ness Ave #430,San Francisco,CA,94102,629000,1,1,Van Ness/Civic Center,677,,1982,1,,,Sold,,,,,629000,2016-07-01,629000,http://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-430/home/578738,San Francisco Association of Realtors (SFARMLS),445813,Coldwell Banker Res. R.E. Svc.,N,Y,37.7813853,-122.4214224,false,929
Past Sale,Condo/Coop,229 Brannan St Unit 8J,San Francisco,CA,94107,,2,2,94107,1412,,2001,,,,,,,,,,2015-11-02,1810000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-8J/home/1945905,,,,N,Y,37.7824503,-122.3902843,,1282
Past Sale,Condo/Coop,229 Brannan St Unit 9J,San Francisco,CA,94107,1898000,2,2,South Beach,1412,,2001,1,,,Sold,,,,2015-10-17,1950000,2015-11-09,1850000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-9J/home/1850986,San Francisco Association of Realtors (SFARMLS),437303,Paragon Real Estate Group,N,Y,37.7824503,-122.3902843,false,1310
Past Sale,Condo/Coop,750 Van Ness Ave Unit V704,San Francisco,CA,94102,489000,0,1,Van Ness/Civic Center,,,2008,0,,,Sold,,,,,489000,2015-11-20,495000,http://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94102/unit-V704/home/17306779,San Francisco Association of Realtors (SFARMLS),439638,Coldwell Banker Previews Int'l,N,Y,37.7824406,-122.4203291,false,
Past Sale,Condo/Coop,229 Brannan St Unit 16J,San Francisco,CA,94107,,2,2,94107,1412,,2001,,,,,,,,,,2016-02-12,1961000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-16J/home/1179398,,,,N,Y,37.7824503,-122.3902843,,1389
Past Sale,Condo/Coop,229 Brannan St Unit 6A,San Francisco,CA,94107,2095000,2,2,South Beach,1486,,2001,1,,,Sold,,,,,2095000,2016-02-24,2070000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-6A/home/1967714,San Francisco Association of Realtors (SFARMLS),441474,Sotheby's International Realty,N,Y,37.7824503,-122.3902843,false,1393
Past Sale,Condo/Coop,229 Brannan St Unit 14A,San Francisco,CA,94107,,3,3,94107,1654,,2001,,,,,,,,,,2016-03-03,2700000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-14A/home/1982979,,,,N,Y,37.7824503,-122.3902843,,1632
Past Sale,Condo/Coop,229 Brannan St Unit 2G,San Francisco,CA,94107,1149000,1,1.5,South Beach,,,2001,1,,,Sold,,,,,1149000,2016-03-08,1150000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-2G/home/919414,San Francisco Association of Realtors (SFARMLS),441072,Climb Real Estate,N,Y,37.7824503,-122.3902843,false,
Past Sale,Condo/Coop,750 Van Ness Ave Unit V302,San Francisco,CA,94102,499000,0,1,Van Ness/Civic Center,391,,2008,1,,,Sold,,,,,499000,2016-05-05,535000,http://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94109/unit-V-302/home/18585481,San Francisco Association of Realtors (SFARMLS),443230,Vanguard Properties,N,Y,37.7824406,-122.4203291,false,1368
Past Sale,Condo/Coop,750 Van Ness Ave Unit 302,San Francisco,CA,94102,,1,1,94102,391,,2008,,,,,,,,,,2016-05-05,535000,http://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94102/unit-302/home/17305210,,,,N,Y,37.7824406,-122.4203291,,1368
Past Sale,Condo/Coop,1329 Pierce St #7,San Francisco,CA,94115,599000,1,1,Western Addition,856,,1927,0,,,Sold,,,,2016-05-11,670000,2016-06-16,650000,http://www.redfin.com/CA/San-Francisco/1329-Pierce-St-94115/unit-7/home/2023498,San Francisco Association of Realtors (SFARMLS),443345,Pacific Union International Inc.,N,Y,37.782424,-122.436279,false,759
Past Sale,Condo/Coop,750 Van Ness Ave #1305,San Francisco,CA,94102,799000,1,1,Van Ness/Civic Center,755,,2008,1,,,Sold,,,,2016-04-14,819000,2016-06-14,809000,http://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94109/unit-1305/home/104493472,San Francisco Association of Realtors (SFARMLS),444363,Pacific Union International Inc.,N,Y,37.7824406,-122.4203291,false,1072
Past Sale,Condo/Coop,229 Brannan Unit 16d,San Francisco,CA,94107,2000000,2,2,South Beach,1180,,,2,,,Sold,,,,,2000000,2016-07-03,2000000,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-16D/home/1987338,San Francisco Association of Realtors (SFARMLS),447594,"Paul Lobosco, Broker",N,Y,37.7824503,-122.3902843,false,1695
Past Sale,Condo/Coop,2000 Ellis St #103,San Francisco,CA,94115,252371,1,1,Anza Vista,638,,2013,1,,,Sold,,,,,252371,2016-03-18,252371,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-103/home/55244542,San Francisco Association of Realtors (SFARMLS),438660,"Alain Pinel, REALTORS®",N,Y,37.781718,-122.439434,false,396
Past Sale,Condo/Coop,2000 Ellis #202,San Francisco,CA,94115,725000,1,1,Anza Vista,,,,1,,,Sold,,,,,725000,2016-05-12,775000,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-202/home/49802129,San Francisco Association of Realtors (SFARMLS),443964,Coldwell Banker Res. R.E. Svc.,N,Y,37.781718,-122.439434,false,
Past Sale,Condo/Coop,2000 Ellis St #101,San Francisco,CA,94115,759000,1,1,Anza Vista,761,,2013,1,,,Sold,,,,,759000,2016-05-20,800000,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-101/home/52322064,San Francisco Association of Realtors (SFARMLS),445811,Coldwell Banker Res. R.E. Svc.,N,Y,37.781718,-122.439434,false,1051
Past Sale,Condo/Coop,2000 Ellis St #206,San Francisco,CA,94115,788000,1,1,Anza Vista,,,2013,1,,,Sold,,,,,788000,2016-04-15,815000,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-206/home/49800753,San Francisco Association of Realtors (SFARMLS),443042,Hill & Co.,N,Y,37.781718,-122.439434,false,
Past Sale,Condo/Coop,401 26th Ave #4,San Francisco,CA,94121,699000,2,1,Central Richmond,1068,,1978,1,,,Sold,,,,,699000,2016-05-12,760000,http://www.redfin.com/CA/San-Francisco/401-26th-Ave-94121/unit-4/home/1091067,San Francisco Association of Realtors (SFARMLS),444688,Vanguard Properties,N,Y,37.7817108,-122.4861369,false,712
Past Sale,Condo/Coop,2000 Ellis St Apt 202,San Francisco,CA,94115,,1,1,94115,679,,2013,,,,,,,,,,2016-05-12,775000,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-202/home/55244545,,,,N,Y,37.781718,-122.439434,,1141
Past Sale,Condo/Coop,2000 Ellis St Apt 101,San Francisco,CA,94115,,1,1,94115,761,,2013,,,,,,,,,,2016-05-20,800000,http://www.redfin.com/CA/San-Francisco/2000-Ellis-St-94115/unit-101/home/55244539,,,,N,Y,37.781718,-122.439434,,1051
Past Sale,Condo/Coop,42 Terra Vista Ave #1,San Francisco,CA,94115,898000,2,1,Anza Vista,880,,1951,1,,,Sold,,,,,898000,2016-06-28,1035000,http://www.redfin.com/CA/San-Francisco/42-Terra-Vista-Ave-94115/unit-1/home/1021149,San Francisco Association of Realtors (SFARMLS),446520,Vanguard Properties,N,Y,37.781732,-122.442536,false,1176
